"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
3494,"false","dice",6,6,"true","AU5HQ1268RNKVSJPUOXD","[object Object]","[object Object]","NA","NA",1512732455873,"lgc0"
6571,"false","dice",3,3,"true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1512732459668,"lgc0"
10384,"false","dice",5,5,"true","AU5J9O3GHACP2IXE8RMW","[object Object]","[object Object]","NA","NA",1512732463485,"lgc0"
15423,"false","dice",2,2,"true","AU5NXK3JD2TZP6Y9HI7G","[object Object]","[object Object]","NA","NA",1512732468523,"lgc0"
