"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
9909,"false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5HQ1268RNKVSJPUOXD","[object Object]","[object Object]","NA","NA",1512732418531,"lgc0"
21282,"false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5IWF9KDZBSCYMQN841","[object Object]","[object Object]","NA","NA",1512732430400,"lgc0"
30234,"false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5J9O3GHACP2IXE8RMW","[object Object]","[object Object]","NA","NA",1512732439348,"lgc0"
37294,"false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5NXK3JD2TZP6Y9HI7G","[object Object]","[object Object]","NA","NA",1512732446394,"lgc0"
