"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
1167,"false","resultModule4",6,"A","1.00","NA","true","AUX03L4H9SVTA76PGCJB","[object Object]","[object Object]","NA","NA",1506289880523,"lgc0"
5581,"false","resultModule4",8,"A","1.00","NA","true","AUZB4QMU0XLW7PGS2VEF","[object Object]","[object Object]","NA","NA",1506289888271,"lgc0"
5777,"false","resultModule4",7,"B","0.05","NA","true","AUC7H1G6QNFVPSZKLW8T","[object Object]","[object Object]","NA","NA",1506289891900,"lgc0"
