"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"3851","false","1000","A","AUS3D7TXELPZUGNMYH56","resultModule1","true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA","1458860331015","lgc0"
"7708","false","0","B","AUT75PZO24SJFAQW8EHI","resultModule1","true","AUS3D7TXELPZUGNMYH56","[object Object]","[object Object]","NA","NA","1458860334796","lgc0"
"10509","false","0","B","AUM9KV1OUR6DGIE743T2","resultModule1","true","AUXAJEYIGULW4DBHM3VP","[object Object]","[object Object]","NA","NA","1458860337730","lgc0"
"12582","false","1000","A","AUXAJEYIGULW4DBHM3VP","resultModule1","true","AUM9KV1OUR6DGIE743T2","[object Object]","[object Object]","NA","NA","1458860339929","lgc0"
"9136","false","0","NA","NA","NA","true","AUT75PZO24SJFAQW8EHI","[object Object]","[object Object]","NA","NA","1458860519347","lgc0"
"30001","true","NA","NA","NA","NA","true","AUS3D7TXELPZUGNMYH56","[object Object]","[object Object]","NA","NA","1458860538240","lgc0"
"30001","true","NA","NA","NA","NA","true","AUS3D7TXELPZUGNMYH56","[object Object]","[object Object]","NA","NA","1458860991762","lgc0"
