access, exit, bonus, terminated
AUXAJEYIGULW4DBHM3VP, EeGrl2R0LM38ACxv, 3003.75, false
AU0ODT5AE89UXFBM3L2N, EjMTSzlAK9tHmkbJ, 3161.25, false
AU1SK8IMNP934ZGA7R2T, EREf7dCPJWF93Qcs, 2896.25, false
