"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
5293,"false",600,"false",180,1350,1255,9,"K",3,"resultModule2","true","AUOSAGJ3QP9RYFIBCZWM","[object Object]","[object Object]","NA",3,1506297712660,"lgc0"
8844,"false",0,"false",0,2400,2485,16,"G",3,"resultModule2","true","AU4KB8UXDHECP2GW1YFS","[object Object]","[object Object]","NA",3,1506297714088,"lgc0"
6464,"false",250,"false",75,1500,1510,10,"K",3,"resultModule2","true","AUVY0NL8FJM9R2TC1O57","[object Object]","[object Object]","NA",3,1506297718246,"lgc0"
