"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
7238,"false",1000,"A","AUVY0NL8FJM9R2TC1O57","resultModule1","true","AU4KB8UXDHECP2GW1YFS","[object Object]","[object Object]","NA","NA",1506297704872,"lgc0"
11447,"false",750,"A","AUPR179G0VXI2CWLOSDF","resultModule1","true","AUOSAGJ3QP9RYFIBCZWM","[object Object]","[object Object]","NA","NA",1506297706996,"lgc0"
15542,"false",0,"B","AU4KB8UXDHECP2GW1YFS","resultModule1","true","AUVY0NL8FJM9R2TC1O57","[object Object]","[object Object]","NA","NA",1506297711272,"lgc0"
