"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
4105,"false","resultModule4",9,"B","1.95","NA","true","AUOSAGJ3QP9RYFIBCZWM","[object Object]","[object Object]","NA","NA",1506297717161,"lgc0"
3678,"false","resultModule4",2,"A","0.80","NA","true","AU4KB8UXDHECP2GW1YFS","[object Object]","[object Object]","NA","NA",1506297718195,"lgc0"
3927,"false","resultModule4",5,"B","0.05","NA","true","AUVY0NL8FJM9R2TC1O57","[object Object]","[object Object]","NA","NA",1506297722829,"lgc0"
