"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
10528,"false","dataResult",18,"F",2,"A","true","AU84MFKAY3ISW6XP5JU9","[object Object]","[object Object]","NA","NA",1518553474589,"lgc0"
14205,"false","dataResult",45,"M",7,"A","true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA","NA",1518553478273,"lgc0"
21634,"false","dataResult",24,"F",3,"A","true","AU7Z3JPBE5DY6I8RCOLF","[object Object]","[object Object]","NA","NA",1518553485683,"lgc0"
33736,"false","dataResult",54,"F",3,"B","true","AU8AEXDS1UP7OW63J54C","[object Object]","[object Object]","NA","NA",1518553500792,"lgc0"
