"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
3980,"false","questionary3",2,"true","AU84MFKAY3ISW6XP5JU9","[object Object]","[object Object]","NA","NA",1518553577668,"lgc0"
6093,"false","questionary3",13,"true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA","NA",1518553579819,"lgc0"
6708,"false","questionary3",4,"true","AU8AEXDS1UP7OW63J54C","[object Object]","[object Object]","NA","NA",1518553580366,"lgc0"
8519,"false","questionary3",3,"true","AU7Z3JPBE5DY6I8RCOLF","[object Object]","[object Object]","NA","NA",1518553582262,"lgc0"
