"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
28843,"false","questionary2","3\,2\,3\,3\,3\,2\,1\,1\,3\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU84MFKAY3ISW6XP5JU9","[object Object]","[object Object]","NA","NA",1518553529966,"lgc0"
37213,"false","questionary2","3\,2\,2\,3\,3\,1\,1\,1\,3\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU7Z3JPBE5DY6I8RCOLF","[object Object]","[object Object]","NA","NA",1518553538483,"lgc0"
43420,"false","questionary2","1\,1\,3\,4\,3\,1\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA","NA",1518553544557,"lgc0"
72387,"false","questionary2","2\,2\,2\,3\,3\,2\,1\,1\,3\,3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU8AEXDS1UP7OW63J54C","[object Object]","[object Object]","NA","NA",1518553573434,"lgc0"
