"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
45181,"false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU84MFKAY3ISW6XP5JU9","[object Object]","[object Object]","NA","NA",1518553249180,"lgc0"
53832,"false","Module4","A\,B\,A\,B\,A\,B\,A\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU7Z3JPBE5DY6I8RCOLF","[object Object]","[object Object]","NA","NA",1518553257936,"lgc0"
122833,"false","Module4","B\,B\,B\,B\,B\,B\,B\,B\,B\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA","NA",1518553326926,"lgc0"
158334,"false","Module4","A\,A\,A\,A\,B\,A\,A\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU8AEXDS1UP7OW63J54C","[object Object]","[object Object]","NA","NA",1518553362346,"lgc0"
