"","muID","time","timeup","module","round","prelimGain","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage.1","step","round.1","timestamp","session","room","round_number","complete_rooms_module2","cheat","report.rate","age","gender","politics","trust","DictGive","role","other","diceNumber","numberEntered","risk1","risk2","risk3","risk4","risk5","risk6","risk7","risk8","risk9","risk10","integrity1","integrity2","integrity3","integrity4","integrity5","integrity6","integrity7","integrity8","integrity9","integrity10","auditRate","audited","treat","taxBracket","report.rate.mturk.ds","sample","risk.pref","total.integrity"
"1","AU0G1XAT98KVQC25YD63session1room_1458858580109","1170","false","Module2","6",1500,1597.5,10,1450,"false",435,1065,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"6","1458859293484","session1","room_1458858580109",6,FALSE,1,0.966666666666667,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.966666666666667,"Mturk-DS",3,22
"2","AU0G1XAT98KVQC25YD63session1room_1458858580109","1815","false","Module2","5",1350,1455,9,1250,"false",375,975,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"5","1458859225607","session1","room_1458858580109",5,FALSE,1,0.925925925925926,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.925925925925926,"Mturk-DS",3,22
"3","AU0G1XAT98KVQC25YD63session1room_1458858580109","7068","false","Module2","4",1350,1365,9,1250,"false",375,975,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"4","1458859157430","session1","room_1458858580109",4,FALSE,1,0.925925925925926,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.925925925925926,"Mturk-DS",3,22
"4","AU0G1XAT98KVQC25YD63session1room_1458858580109","1123","false","Module2","10",1500,1642.5,10,1000,"false",300,1200,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"10","1458859573754","session1","room_1458858580109",10,FALSE,1,0.666666666666667,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.666666666666667,"Mturk-DS",3,22
"5","AU0G1XAT98KVQC25YD63session1room_1458858580109","1268","false","Module2","7",1950,1987.5,13,1700,"false",510,1440,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"7","1458859365075","session1","room_1458858580109",7,FALSE,1,0.871794871794872,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.871794871794872,"Mturk-DS",3,22
"6","AU0G1XAT98KVQC25YD63session1room_1458858580109","2885","false","Module2","9",1650,1740,11,1500,"false",450,1200,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"9","1458859505357","session1","room_1458858580109",9,FALSE,1,0.909090909090909,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.909090909090909,"Mturk-DS",3,22
"7","AU0G1XAT98KVQC25YD63session1room_1458858580109","986","false","Module2","8",1350,1425,9,1300,"false",390,960,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"8","1458859432501","session1","room_1458858580109",8,FALSE,1,0.962962962962963,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.962962962962963,"Mturk-DS",3,22
"8","AU0G1XAT98KVQC25YD63session1room_1458858580109","1879","false","Module2","3",750,997.2,5,2,"false",0.6,749.4,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"3","1458859081673","session1","room_1458858580109",3,FALSE,1,0.00266666666666667,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.00266666666666667,"Mturk-DS",3,22
"9","AU0G1XAT98KVQC25YD63session1room_1458858580109","3736","false","Module2","2",1200,1297.5,8,1000,"false",300,900,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"2","1458859010181","session1","room_1458858580109",2,FALSE,1,0.833333333333333,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.833333333333333,"Mturk-DS",3,22
"10","AU0G1XAT98KVQC25YD63session1room_1458858580109","4721","false","Module2","1",1650,1627.5,11,1050,"false",315,1335,30,"true","AU0G1XAT98KVQC25YD63","[objectObject]","[objectObject]",NA,"1","1458858934466","session1","room_1458858580109",1,FALSE,1,0.636363636363636,"35","M","5","B",NA,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,3,1,3,3,2,2,3,1,3,1,0,"false",2,1,0.636363636363636,"Mturk-DS",3,22
"11","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","2464","false","Module2","8",750,738.75,5,750,"false",75,675,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"8","1458860238190","session1","room_1458859296662",8,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"12","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","4442","false","Module2","3",900,885,6,900,"false",90,810,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"3","1458859846223","session1","room_1458859296662",3,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"13","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","2950","false","Module2","10",600,607.5,4,600,"false",60,540,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"10","1458860390794","session1","room_1458859296662",10,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"14","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","8581","false","Module2","5",900,888.75,6,900,"false",90,810,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"5","1458860016655","session1","room_1458859296662",5,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"15","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","4132","false","Module2","2",900,880,6,900,"false",90,810,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"2","1458859760988","session1","room_1458859296662",2,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"16","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","4846","false","Module2","6",1200,1158.75,8,1200,"false",120,1080,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"6","1458860090671","session1","room_1458859296662",6,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"17","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","5619","false","Module2","4",900,888.75,6,900,"false",90,810,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"4","1458859929872","session1","room_1458859296662",4,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"18","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","9098","false","Module2","1",600,646.25,4,600,"false",60,540,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"1","1458859677945","session1","room_1458859296662",1,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"19","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","3865","false","Module2","7",750,750,5,750,"false",75,675,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"7","1458860166041","session1","room_1458859296662",7,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"20","AU0LFJQWSNZEIUP16C7Asession1room_1458859296662","4364","false","Module2","9",1050,1027.5,7,1050,"false",105,945,10,"true","AU0LFJQWSNZEIUP16C7A","[objectObject]","[objectObject]",NA,"9","1458860315300","session1","room_1458859296662",9,TRUE,0,1,"62","F","0","A","0","A","AU63HO87C9LXTAEGQKUY",NA,NA,0,0,0,0,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,0,"false",2,3,1,"Mturk-DS",6,16
"21","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","1691","false","Module2","6",1650,1635,11,400,"false",120,1530,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"6","1458859784544","session1","room_1458858900533",6,FALSE,1,0.242424242424242,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.242424242424242,"Mturk-DS",5,16
"22","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","5813","false","Module2","1",1500,1530,10,1000,"false",300,1200,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"1","1458859397086","session1","room_1458858900533",1,FALSE,1,0.666666666666667,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.666666666666667,"Mturk-DS",5,16
"23","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","3122","false","Module2","2",1500,1425,10,1400,"false",420,1080,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"2","1458859484522","session1","room_1458858900533",2,FALSE,1,0.933333333333333,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.933333333333333,"Mturk-DS",5,16
"24","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","2312","false","Module2","3",1050,1065,7,800,"false",240,810,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"3","1458859562593","session1","room_1458858900533",3,FALSE,1,0.761904761904762,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.761904761904762,"Mturk-DS",5,16
"25","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","1760","false","Module2","8",1650,1620.75,11,345,"false",103.5,1546.5,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"8","1458859951451","session1","room_1458858900533",8,FALSE,1,0.209090909090909,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.209090909090909,"Mturk-DS",5,16
"26","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","2231","false","Module2","5",1800,1860,12,200,"false",60,1740,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"5","1458859713474","session1","room_1458858900533",5,FALSE,1,0.111111111111111,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.111111111111111,"Mturk-DS",5,16
"27","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","1988","false","Module2","4",1050,1080,7,700,"false",210,840,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"4","1458859639806","session1","room_1458858900533",4,FALSE,1,0.666666666666667,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.666666666666667,"Mturk-DS",5,16
"28","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","1661","false","Module2","10",1350,1312.5,9,400,"false",120,1230,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"10","1458860108528","session1","room_1458858900533",10,FALSE,1,0.296296296296296,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.296296296296296,"Mturk-DS",5,16
"29","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","1692","false","Module2","9",1650,1620,11,350,"false",105,1545,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"9","1458860037802","session1","room_1458858900533",9,FALSE,1,0.212121212121212,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.212121212121212,"Mturk-DS",5,16
"30","AU0ODT5AE89UXFBM3L2Nsession1room_1458858900533","1954","false","Module2","7",1800,1770,12,350,"false",105,1695,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"7","1458859874235","session1","room_1458858900533",7,FALSE,1,0.194444444444444,"45","F","1","A",NA,NA,NA,NA,NA,0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,1,1,1,1,0,"false",2,1,0.194444444444444,"Mturk-DS",5,16
"31","AU0ODT5AE89UXFBM3L2Nsession3room_1506253470519","5762","false","Module2","3",1050,1245,7,0,"false",0,1050,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"3","1506253980833","session3","room_1506253470519",3,FALSE,1,0,"32","F","0","A","0","A","AUS3D7TXELPZUGNMYH56","0","1",0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,1,2,2,0.1,"false",1,1,0,"Mturk-DS",0,20
"32","AU0ODT5AE89UXFBM3L2Nsession3room_1506253470519","3270","false","Module2","4",1650,1837.5,11,0,"false",0,1650,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"4","1506254055869","session3","room_1506253470519",4,FALSE,1,0,"32","F","0","A","0","A","AUS3D7TXELPZUGNMYH56","0","1",0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,1,2,2,0.1,"false",1,1,0,"Mturk-DS",0,20
"33","AU0ODT5AE89UXFBM3L2Nsession3room_1506253470519","2355","false","Module2","1",1050,1222.5,7,0,"false",0,1050,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"1","1506253812643","session3","room_1506253470519",1,FALSE,1,0,"32","F","0","A","0","A","AUS3D7TXELPZUGNMYH56","0","1",0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,1,2,2,0.1,"false",1,1,0,"Mturk-DS",0,20
"34","AU0ODT5AE89UXFBM3L2Nsession3room_1506253470519","7707","false","Module2","2",1050,1232.25,7,0,"false",0,1050,30,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"2","1506253904802","session3","room_1506253470519",2,FALSE,1,0,"32","F","0","A","0","A","AUS3D7TXELPZUGNMYH56","0","1",0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,1,2,2,0.1,"false",1,1,0,"Mturk-DS",0,20
"35","AU0ODT5AE89UXFBM3L2Nsession4room_1506259797318","6991","false","Module2","2",2700,2573.125,18,2000,"false",200,2500,10,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"2","1506260302209","session4","room_1506259797318",2,FALSE,1,0.740740740740741,"28","M","8","B","100","A","AU34IZO8QLBCKU0V29D1","2","2",0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,2,1,1,1,0.1,"false",1,3,0.740740740740741,"Mturk-DS",5,17
"36","AU0ODT5AE89UXFBM3L2Nsession4room_1506259797318","3215","false","Module2","4",2550,2435,17,2550,"false",255,2295,10,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"4","1506260469600","session4","room_1506259797318",4,FALSE,0,1,"28","M","8","B","100","A","AU34IZO8QLBCKU0V29D1","2","2",0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,2,1,1,1,0.1,"false",1,3,1,"Mturk-DS",5,17
"37","AU0ODT5AE89UXFBM3L2Nsession4room_1506259797318","5114","false","Module2","3",2100,1994.375,14,2100,"false",210,1890,10,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"3","1506260392717","session4","room_1506259797318",3,FALSE,0,1,"28","M","8","B","100","A","AU34IZO8QLBCKU0V29D1","2","2",0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,2,1,1,1,0.1,"false",1,3,1,"Mturk-DS",5,17
"38","AU0ODT5AE89UXFBM3L2Nsession4room_1506259797318","11547","false","Module2","1",2100,2018.125,14,1500,"false",150,1950,10,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"1","1506260214558","session4","room_1506259797318",1,FALSE,1,0.714285714285714,"28","M","8","B","100","A","AU34IZO8QLBCKU0V29D1","2","2",0,0,0,0,0,1,1,1,1,1,2,1,3,3,2,1,2,1,1,1,0.1,"false",1,3,0.714285714285714,"Mturk-DS",5,17
"39","AU0ODT5AE89UXFBM3L2Nsession5room_1506296723641","6851","false","Module2","1",1200,1231.25,8,600,"false",60,1140,10,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"1","1506297098506","session5","room_1506296723641",1,FALSE,1,0.5,"36",NA,"8","B","500","B","AUN67FX9EWJ4URSTKH1G","4","4",0,1,1,0,0,0,1,1,1,1,1,1,3,2,1,1,1,1,1,1,0.1,"false",1,3,0.5,"Mturk-DS",6,13
"40","AU0ODT5AE89UXFBM3L2Nsession5room_1506296723641","3748","false","Module2","3",1200,1241.25,8,600,"false",60,1140,10,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"3","1506297259121","session5","room_1506296723641",3,FALSE,1,0.5,"36",NA,"8","B","500","B","AUN67FX9EWJ4URSTKH1G","4","4",0,1,1,0,0,0,1,1,1,1,1,1,3,2,1,1,1,1,1,1,0.1,"false",1,3,0.5,"Mturk-DS",6,13
"41","AU0ODT5AE89UXFBM3L2Nsession5room_1506296723641","4897","false","Module2","2",1500,1522.5,10,750,"false",75,1425,10,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"2","1506297181835","session5","room_1506296723641",2,FALSE,1,0.5,"36",NA,"8","B","500","B","AUN67FX9EWJ4URSTKH1G","4","4",0,1,1,0,0,0,1,1,1,1,1,1,3,2,1,1,1,1,1,1,0.1,"false",1,3,0.5,"Mturk-DS",6,13
"42","AU0ODT5AE89UXFBM3L2Nsession5room_1506296723641","4265","false","Module2","4",1650,1663.125,11,825,"false",82.5,1567.5,10,"true","AU0ODT5AE89UXFBM3L2N","[objectObject]","[objectObject]",NA,"4","1506297336085","session5","room_1506296723641",4,FALSE,1,0.5,"36",NA,"8","B","500","B","AUN67FX9EWJ4URSTKH1G","4","4",0,1,1,0,0,0,1,1,1,1,1,1,3,2,1,1,1,1,1,1,0.1,"false",1,3,0.5,"Mturk-DS",6,13
"43","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","23860","false","Module2","2",1650,1708.75,11,0,"false",0,1650,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"2","1458941734315","session2","room_1458941250731",2,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"44","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","5368","false","Module2","5",2250,2287.5,15,0,"false",0,2250,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"5","1458942018128","session2","room_1458941250731",5,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"45","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","12629","false","Module2","1",1800,1843.75,12,0,"false",0,1800,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"1","1458941641006","session2","room_1458941250731",1,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"46","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","18768","false","Module2","3",1650,1657.5,11,0,"false",0,1650,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"3","1458941846109","session2","room_1458941250731",3,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"47","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","4517","false","Module2","6",2100,2127.525,14,0,"false",0,2100,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"6","1458942106574","session2","room_1458941250731",6,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"48","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","2549","false","Module2","10",2400,2456.25,16,0,"false",0,2400,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"10","1458942427488","session2","room_1458941250731",10,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"49","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","2427","false","Module2","7",2100,2115.05,14,0,"false",0,2100,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"7","1458942186497","session2","room_1458941250731",7,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"50","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","7342","false","Module2","4",1950,1969,13,0,"false",0,1950,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"4","1458941927023","session2","room_1458941250731",4,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"51","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","3152","false","Module2","9",1800,1815.05,12,0,"false",0,1800,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"9","1458942354350","session2","room_1458941250731",9,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"52","AU0Y4GIMQO8VT1SR2BF3session2room_1458941250731","2498","false","Module2","8",2400,2418.85,16,0,"false",0,2400,10,"true","AU0Y4GIMQO8VT1SR2BF3","[objectObject]","[objectObject]",NA,"8","1458942276721","session2","room_1458941250731",8,TRUE,1,0,"20","F","7","B","0","B","AU7UP3E5JLQWHFKGNM19",NA,NA,0,0,0,0,0,0,0,1,1,1,1,2,3,3,2,1,1,1,1,1,0,"false",2,3,0,"Mturk-DS",3,16
"53","AU15B2A7CMUOLZ3EI4V6session2room_1458940044442","5438","false","Module2","6",1200,1167.3,8,1200,"false",360,840,30,"true","AU15B2A7CMUOLZ3EI4V6","[objectObject]","[objectObject]",NA,"6","1458940916387","session2","room_1458940044442",6,TRUE,0,1,"31",NA,"1","B","400","A","AUF6TUXWL0SNKP15VZQY",NA,NA,0,1,0,1,0,1,0,1,0,1,2,1,3,3,3,1,2,1,1,1,0,"false",2,1,1,"Mturk-DS",5,18
"54","AU15B2A7CMUOLZ3EI4V6session2room_1458940044442","3469","false","Module2","1",900,968.175,6,900,"false",270,630,30,"true","AU15B2A7CMUOLZ3EI4V6","[objectObject]","[objectObject]",NA,"1","1458940492598","session2","room_1458940044442",1,TRUE,0,1,"31",NA,"1","B","400","A","AUF6TUXWL0SNKP15VZQY",NA,NA,0,1,0,1,0,1,0,1,0,1,2,1,3,3,3,1,2,1,1,1,0,"false",2,1,1,"Mturk-DS",5,18
"55","AU15B2A7CMUOLZ3EI4V6session2room_1458940044442","4416","false","Module2","3",600,701.4,4,600,"false",180,420,30,"true","AU15B2A7CMUOLZ3EI4V6","[objectObject]","[objectObject]",NA,"3","1458940674816","session2","room_1458940044442",3,TRUE,0,1,"31",NA,"1","B","400","A","AUF6TUXWL0SNKP15VZQY",NA,NA,0,1,0,1,0,1,0,1,0,1,2,1,3,3,3,1,2,1,1,1,0,"false",2,1,1,"Mturk-DS",5,18
"56","AU15B2A7CMUOLZ3EI4V6session2room_1458940044442","8108","false","Module2","4",1050,1084.125,7,1050,"false",315,735,30,"true","AU15B2A7CMUOLZ3EI4V6","[objectObject]","[objectObject]",NA,"4","1458940761662","session2","room_1458940044442",4,TRUE,0,1,"31",NA,"1","B","400","A","AUF6TUXWL0SNKP15VZQY",NA,NA,0,1,0,1,0,1,0,1,0,1,2,1,3,3,3,1,2,1,1,1,0,"false",2,1,1,"Mturk-DS",5,18
"57","AU15B2A7CMUOLZ3EI4V6session2room_1458940044442","10052","false","Module2","7",750,896.4,5,750,"false",225,525,30,"true","AU15B2A7CMUOLZ3EI4V6","[objectObject]","[objectObject]",NA,"7","1458940994572","session2","room_1458940044442",7,TRUE,0,1,"31",NA,"1","B","400","A","AUF6TUXWL0SNKP15VZQY",NA,NA,0,1,0,1,0,1,0,1,0,1,2,1,3,3,3,1,2,1,1,1,0,"false",2,1,1,"Mturk-DS",5,18
