"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
11148,"false",0,500,"B","AU4GDJBSUOVLN39TFC7E","Module1","true","AUMVFKS4AC2U8GON7ZRX","[object Object]","[object Object]","NA","NA",1506261206797,"lgc0"
11107,"false",1000,0,"A","AUMVFKS4AC2U8GON7ZRX","Module1","true","AU4GDJBSUOVLN39TFC7E","[object Object]","[object Object]","NA","NA",1506261206799,"lgc0"
11093,"false",600,400,"A","noone","Module1","true","AU8D0AI1Z4T9Q76CGR3E","[object Object]","[object Object]","NA","NA",1506261207069,"lgc0"
