"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
18597,"false","questionary3",4,"true","AUAZ82E3SFTUKNQ6BVPY","[object Object]","[object Object]","NA","NA",1518726679506,"lgc0"
19228,"false","questionary3",17,"true","AU9OUC4YAQV6SM0KI8PE","[object Object]","[object Object]","NA","NA",1518726680260,"lgc0"
17094,"false","questionary3",17,"true","AUB74LVD2P6GCH5JI1YN","[object Object]","[object Object]","NA","NA",1518726680345,"lgc0"
17705,"false","questionary3",13,"true","AU9ZWQR8JIK137T4C56H","[object Object]","[object Object]","NA","NA",1518726683996,"lgc0"
