"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
49817,"false","questionary2","3\,2\,3\,3\,3\,1\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9ZWQR8JIK137T4C56H","[object Object]","[object Object]","NA","NA",1518726562133,"lgc0"
70790,"false","questionary2","2\,1\,1\,4\,1\,1\,4\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUB74LVD2P6GCH5JI1YN","[object Object]","[object Object]","NA","NA",1518726584154,"lgc0"
88342,"false","questionary2","3\,4\,3\,3\,1\,1\,1\,1\,3\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUAZ82E3SFTUKNQ6BVPY","[object Object]","[object Object]","NA","NA",1518726600497,"lgc0"
148358,"false","questionary2","1\,1\,2\,3\,2\,1\,1\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9OUC4YAQV6SM0KI8PE","[object Object]","[object Object]","NA","NA",1518726660530,"lgc0"
