"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
27212,"false",50,100,"B","AUAZ82E3SFTUKNQ6BVPY","Module1","true","AUB74LVD2P6GCH5JI1YN","[object Object]","[object Object]","NA","NA",1518724965330,"lgc0"
30437,"false",950,50,"A","AUB74LVD2P6GCH5JI1YN","Module1","true","AUAZ82E3SFTUKNQ6BVPY","[object Object]","[object Object]","NA","NA",1518724965365,"lgc0"
7996,"false",500,500,"B","AU9OUC4YAQV6SM0KI8PE","Module1","true","AU9ZWQR8JIK137T4C56H","[object Object]","[object Object]","NA","NA",1518725008940,"lgc0"
74147,"false",500,500,"A","AU9ZWQR8JIK137T4C56H","Module1","true","AU9OUC4YAQV6SM0KI8PE","[object Object]","[object Object]","NA","NA",1518725009055,"lgc0"
