"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
73371,"false","Module4","B\,B\,B\,B\,A\,B\,A\,B\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUB74LVD2P6GCH5JI1YN","[object Object]","[object Object]","NA","NA",1518726291053,"lgc0"
87921,"false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,A\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9ZWQR8JIK137T4C56H","[object Object]","[object Object]","NA","NA",1518726304059,"lgc0"
138463,"false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUAZ82E3SFTUKNQ6BVPY","[object Object]","[object Object]","NA","NA",1518726354478,"lgc0"
180003,"false","Module4","-\,-\,-\,-\,-\,B\,-\,A\,-\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU9OUC4YAQV6SM0KI8PE","[object Object]","[object Object]","NA","NA",1518726396150,"lgc0"
