access, exit, bonus, terminated
AUNLOQV08K9E24SZMYGD, EU6TaCsn2Xg0eEHN, 2.7125, false
AUX03L4H9SVTA76PGCJB, EsjoaIXKby31wznx, 2.9475, false
AUPVIL0Z91WFX2D65MQ8, EcaC8ez2fQ3ZEnP9, 2.6925, false
AUC7H1G6QNFVPSZKLW8T, EEeH93SDCblGPxvg, 2.8975, false
