"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
"4025","false","resultModule4","1","A","0.80","NA","true","AUX03L4H9SVTA76PGCJB","[object Object]","[object Object]","NA","NA","1458859407887","lgc0"
"4685","false","resultModule4","4","A","1.00","NA","true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA","1458859410896","lgc0"
"5048","false","resultModule4","4","A","0.80","NA","true","AUNLOQV08K9E24SZMYGD","[object Object]","[object Object]","NA","NA","1458859411856","lgc0"
"9352","false","resultModule4","3","A","0.80","NA","true","AUC7H1G6QNFVPSZKLW8T","[object Object]","[object Object]","NA","NA","1458859427594","lgc0"
