"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
"5107","false","questionary3","5","true","AUNLOQV08K9E24SZMYGD","[object Object]","[object Object]","NA","NA","1458859375881","lgc0"
"7622","false","questionary3","11","true","AUX03L4H9SVTA76PGCJB","[object Object]","[object Object]","NA","NA","1458859378910","lgc0"
"8834","false","questionary3","6","true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA","1458859379762","lgc0"
"16941","false","questionary3","11","true","AUC7H1G6QNFVPSZKLW8T","[object Object]","[object Object]","NA","NA","1458859387743","lgc0"
