"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
6472,"false","Module2",2,1800,1496.25,12,1800,"false",540,1260,0.3,"true","AU4ZJSWE97NYIVRA5LGU","[object Object]","[object Object]","NA",2,1518120888103,"lgc0"
11172,"false","Module2",2,450,671.25,3,50,"false",15,435,0.3,"true","AU546FCEMPSNKJ9TA3R7","[object Object]","[object Object]","NA",2,1518120893972,"lgc0"
12537,"false","Module2",2,900,866.25,6,900,"false",270,630,0.3,"true","AU51IRVUO6C24ZNPS38T","[object Object]","[object Object]","NA",2,1518120894188,"lgc0"
18551,"false","Module2",2,1350,1466.25,9,400,"false",120,1230,0.3,"true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA",2,1518120900181,"lgc0"
