"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
13804,"false","questionary3",1,"true","AU4ZJSWE97NYIVRA5LGU","[object Object]","[object Object]","NA","NA",1518122231362,"lgc0"
15422,"false","questionary3",6,"true","AU51IRVUO6C24ZNPS38T","[object Object]","[object Object]","NA","NA",1518122234237,"lgc0"
22172,"false","questionary3",3,"true","AU546FCEMPSNKJ9TA3R7","[object Object]","[object Object]","NA","NA",1518122241693,"lgc0"
25158,"false","questionary3",1,"true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1518122242724,"lgc0"
