"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
7559,"false","dice",2,2,"true","AU51IRVUO6C24ZNPS38T","[object Object]","[object Object]","NA","NA",1518121970447,"lgc0"
15227,"false","dice",5,5,"true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1518121977847,"lgc0"
13487,"false","dice",1,1,"true","AU546FCEMPSNKJ9TA3R7","[object Object]","[object Object]","NA","NA",1518121978162,"lgc0"
16256,"false","dice",5,5,"true","AU4ZJSWE97NYIVRA5LGU","[object Object]","[object Object]","NA","NA",1518121979029,"lgc0"
