"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
62584,"false","questionary2","3\,2\,3\,4\,3\,1\,1\,3\,3\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU546FCEMPSNKJ9TA3R7","[object Object]","[object Object]","NA","NA",1518122107242,"lgc0"
65395,"false","questionary2","1\,1\,2\,4\,3\,1\,1\,1\,1\,3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU51IRVUO6C24ZNPS38T","[object Object]","[object Object]","NA","NA",1518122108739,"lgc0"
77882,"false","questionary2","3\,1\,3\,3\,3\,2\,1\,1\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1518122121214,"lgc0"
173773,"false","questionary2","2\,1\,2\,3\,3\,1\,2\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU4ZJSWE97NYIVRA5LGU","[object Object]","[object Object]","NA","NA",1518122217153,"lgc0"
