"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
98652,"false","Module4","B\,B\,A\,A\,B\,A\,A\,A\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1519936467650,"lgc0"
126676,"false","Module4","A\,A\,A\,A\,A\,A\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA","NA",1519936495259,"lgc0"
159446,"false","Module4","A\,B\,A\,A\,B\,A\,A\,A\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA",1519936527902,"lgc0"
180001,"false","Module4","A\,A\,A\,A\,A\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUHBFXP7NR56MVCQSIZ8","[object Object]","[object Object]","NA","NA",1519936549577,"lgc0"
