"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
3999,"false","resultModule4",8,"A","0.80","NA","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1519936898313,"lgc0"
10053,"false","resultModule4",1,"A","0.80","NA","true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA",1519936914683,"lgc0"
8414,"false","resultModule4",1,"A","0.80","NA","true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA","NA",1519936923131,"lgc0"
15423,"false","resultModule4",5,"A","1.00","NA","true","AUHBFXP7NR56MVCQSIZ8","[object Object]","[object Object]","NA","NA",1519936930868,"lgc0"
6967,"false","resultModule4",1,"A","0.80",0.8,"true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA",1519942024718,"lgc0"
