"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
9853,"false","dice",5,5,"true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA","NA",1519936639642,"lgc0"
15014,"false","dice",2,2,"true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1519936645011,"lgc0"
36018,"false","dice",3,3,"true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA",1519936665397,"lgc0"
47405,"false","dice",2,4,"true","AUHBFXP7NR56MVCQSIZ8","[object Object]","[object Object]","NA","NA",1519936678306,"lgc0"
