"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
11955,"false",500,"A","AUHBFXP7NR56MVCQSIZ8","resultModule1","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1519936884250,"lgc0"
19460,"false",500,"B","AUH4GFEBVOI3D7P2QTYL","resultModule1","true","AUHBFXP7NR56MVCQSIZ8","[object Object]","[object Object]","NA","NA",1519936891928,"lgc0"
22482,"false",750,"A","AUHK4WS129PBIDYGZ8QJ","resultModule1","true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA",1519936894540,"lgc0"
25607,"false",250,"B","AUHONJ2KPBDTZ09QW7LY","resultModule1","true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA","NA",1519936897433,"lgc0"
5,"false","NA","NA","NA","NA","true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA",1519942008649,"lgc0"
