"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
23169,"false","dataResult",74,"M",1,"A","true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1519936710849,"lgc0"
35951,"false","dataResult",44,"F",5,"B","true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA",1519936723060,"lgc0"
41866,"false","dataResult",42,"F",2,"A","true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA","NA",1519936729044,"lgc0"
43545,"false","dataResult",25,"M",3,"B","true","AUHBFXP7NR56MVCQSIZ8","[object Object]","[object Object]","NA","NA",1519936731523,"lgc0"
