"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
11245,"false","questionary3",4,"true","AUH4GFEBVOI3D7P2QTYL","[object Object]","[object Object]","NA","NA",1519936840887,"lgc0"
19022,"false","questionary3",8,"true","AUHK4WS129PBIDYGZ8QJ","[object Object]","[object Object]","NA","NA",1519936848213,"lgc0"
39735,"false","questionary3",6,"true","AUHONJ2KPBDTZ09QW7LY","[object Object]","[object Object]","NA","NA",1519936869125,"lgc0"
41687,"false","questionary3",2,"true","AUHBFXP7NR56MVCQSIZ8","[object Object]","[object Object]","NA","NA",1519936871508,"lgc0"
