"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
"11868","false","0","false","0","2100","2100","14","G","8","resultModule2","true","AU5VOEADGRZITNM3F7UQ","[object Object]","[object Object]","NA","8","1458944169778","lgc0"
"8330","false","0","false","0","1350","1350","9","K","8","resultModule2","true","AUW52E6HG1RZBVMF4TD0","[object Object]","[object Object]","NA","8","1458944193068","lgc0"
