"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
19407,"false","dataResult",26,"M",5,"B","true","AUMT14D2A9BRPH75KZGN","[object Object]","[object Object]","NA","NA",1489615400480,"lgc0"
25905,"false","dataResult",22,"M",6,"B","true","AUFX9P8WTBJDRUQVL762","[object Object]","[object Object]","NA","NA",1489615406849,"lgc0"
33902,"false","dataResult",20,"M",6,"B","true","AUZ6N510COADMH7JIGST","[object Object]","[object Object]","NA","NA",1489615415144,"lgc0"
70571,"false","dataResult",22,"M",5,"A","true","AUAZ82E3SFTUKNQ6BVPY","[object Object]","[object Object]","NA","NA",1489615451658,"lgc0"
