"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
8831,"false","questionary3",5,"true","AUTQ0FP8EBMVYJS4UR3I","[object Object]","[object Object]","NA","NA",1488021216614,"lgc0"
15931,"false","questionary3",18,"true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA",1488021223660,"lgc0"
34402,"false","questionary3",4,"true","AUX03L4H9SVTA76PGCJB","[object Object]","[object Object]","NA","NA",1488021242357,"lgc0"
