"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
25882,"false","dataResult",23,"F",2,"B","true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA",1488021127217,"lgc0"
28627,"false","dataResult",25,"F",7,"B","true","AUTQ0FP8EBMVYJS4UR3I","[object Object]","[object Object]","NA","NA",1488021129152,"lgc0"
