"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
7752,"false","dice",2,2,"true","AU21GXTBRFJ85YUV9LDK","[object Object]","[object Object]","NA","NA",1506254060639,"lgc0"
8127,"false","dice",5,5,"true","AU4X63OAKJMPYFW0UZB9","[object Object]","[object Object]","NA","NA",1506254061523,"lgc0"
11483,"false","dice",2,2,"true","AUQG89CMDYW5BVISFANP","[object Object]","[object Object]","NA","NA",1506254064526,"lgc0"
11528,"false","dice",2,6,"true","AU3TF71QPAWY2DXG8KM4","[object Object]","[object Object]","NA","NA",1506254064591,"lgc0"
