access, exit, bonus, terminated
AUF1AVDU68O5WE4SMH0J, EDpxdLVqglCbmhOB, 3.356125, false
AUMQ2KPLOGYCUJI5AEND, ELfOa4RroYtUpcJH, 1.301625, false
AUDT45E9IWS3LZAX2V8B, E1mi03QkEInyZYV9, 2.371125, false
