"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
11377,"false","dice",5,5,"true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA",1506297991042,"lgc0"
13276,"false","dice",5,5,"true","AU78H41UGBM90AXTEJPZ","[object Object]","[object Object]","NA","NA",1506297992895,"lgc0"
20198,"false","dice",5,5,"true","AU51IRVUO6C24ZNPS38T","[object Object]","[object Object]","NA","NA",1506298001616,"lgc0"
