"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"4826","false","500","A","AU6O5AZIGDQTJ3MX0Y9S","resultModule1","true","AUO2V9D4KNXAJ7ICT08W","[object Object]","[object Object]","NA","NA","1458948383082","lgc0"
"6274","false","0","NA","NA","NA","true","AUQUDWRB3OC92F6YAVHJ","[object Object]","[object Object]","NA","NA","1458948384765","lgc0"
"11067","false","500","B","AUO2V9D4KNXAJ7ICT08W","resultModule1","true","AU6O5AZIGDQTJ3MX0Y9S","[object Object]","[object Object]","NA","NA","1458948389538","lgc0"
"30025","true","NA","NA","NA","NA","true","AUME15RFHYBT2OVISJDU","[object Object]","[object Object]","NA","NA","1458948409318","lgc0"
