access, exit, bonus, terminated
AU6O5AZIGDQTJ3MX0Y9S, EagHiuEfo6wcQXMP, 2.350375, false
AUQUDWRB3OC92F6YAVHJ, EpvBzWKAZ3jXRQbF, 3.703875, false
AUME15RFHYBT2OVISJDU, EMpYw5ziuvTOSFeB, 1.850375, false
AUO2V9D4KNXAJ7ICT08W, EGItao5fUQcvbgB9, 3.495375, false
