"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
38708,"false",1000,0,"B","AUTAWLKOZ6J2P719SR5V","Module1","true","AUC7H1G6QNFVPSZKLW8T","[object Object]","[object Object]","NA","NA",1488019671891,"lgc0"
38596,"false",500,500,"A","AUXWDL2MC8YB9U7S5FAQ","Module1","true","AUNLOQV08K9E24SZMYGD","[object Object]","[object Object]","NA","NA",1488019671899,"lgc0"
38264,"false",500,250,"B","AUNLOQV08K9E24SZMYGD","Module1","true","AUXWDL2MC8YB9U7S5FAQ","[object Object]","[object Object]","NA","NA",1488019671904,"lgc0"
38193,"false",0,1000,"A","AUC7H1G6QNFVPSZKLW8T","Module1","true","AUTAWLKOZ6J2P719SR5V","[object Object]","[object Object]","NA","NA",1488019671912,"lgc0"
