"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
22247,"false","dataResult",25,"F",3,"B","true","AUXWDL2MC8YB9U7S5FAQ","[object Object]","[object Object]","NA","NA",1488021173548,"lgc0"
23149,"false","dataResult",27,"F",8,"B","true","AUC7H1G6QNFVPSZKLW8T","[object Object]","[object Object]","NA","NA",1488021174387,"lgc0"
23612,"false","dataResult",27,"M",4,"A","true","AUTAWLKOZ6J2P719SR5V","[object Object]","[object Object]","NA","NA",1488021176003,"lgc0"
68658,"false","dataResult",25,"M",4,"B","true","AUNLOQV08K9E24SZMYGD","[object Object]","[object Object]","NA","NA",1488021220069,"lgc0"
