"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
2894,"false",300,"false",30,1950,1928,13,"G",9,"resultModule2","true","AUXWDL2MC8YB9U7S5FAQ","[object Object]","[object Object]","NA",9,1488021423930,"lgc0"
10534,"false",0,"false",0,1200,1208,8,"G",9,"resultModule2","true","AUC7H1G6QNFVPSZKLW8T","[object Object]","[object Object]","NA",9,1488021434842,"lgc0"
11323,"false",0,"false",0,2100,2108,14,"K",9,"resultModule2","true","AUTAWLKOZ6J2P719SR5V","[object Object]","[object Object]","NA",9,1488021446012,"lgc0"
26146,"false",20,"false",2,2550,2556,17,"K",9,"resultModule2","true","AUNLOQV08K9E24SZMYGD","[object Object]","[object Object]","NA",9,1488021465251,"lgc0"
