"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
11631,"false","dataResult",28,"M",2,"A","true","AUQW8BLTYZ9GK7VFDCOM","[object Object]","[object Object]","NA","NA",1506290968192,"lgc0"
21172,"false","dataResult",28,"F",10,"A","true","AUMZO301CKS56HALGU8X","[object Object]","[object Object]","NA","NA",1506290978100,"lgc0"
24277,"false","dataResult",32,"M",4,"B","true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA","NA",1506290981036,"lgc0"
180009,"false","dataResult","false","-","NA","-","true","AU5VUBT3WCQ6YEON9084","[object Object]","[object Object]","NA","NA",1506291136777,"lgc0"
