"time","timeup","module","choise","select","value","totalECUs","done","player","stage","stage","step","round","timestamp","session"
5211,"false","resultModule4",7,"A","1.00","NA","true","AUQW8BLTYZ9GK7VFDCOM","[object Object]","[object Object]","NA","NA",1506291525608,"lgc0"
10733,"false","resultModule4",8,"B","1.95","NA","true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA","NA",1506291540492,"lgc0"
10081,"false","resultModule4",6,"A","1.00","NA","true","AUMZO301CKS56HALGU8X","[object Object]","[object Object]","NA","NA",1506291549992,"lgc0"
