"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
7790,"false","questionary3",13,"true","AUCG523NIJE1W690ZB7V","[object Object]","[object Object]","NA","NA",1506260374451,"lgc0"
12196,"false","questionary3",13,"true","AURQ94J1EPG3M7YKV826","[object Object]","[object Object]","NA","NA",1506260378485,"lgc0"
13034,"false","questionary3",6,"true","AUNLB8P3AS4WDT2IHZ7Q","[object Object]","[object Object]","NA","NA",1506260379123,"lgc0"
18443,"false","questionary3",13,"true","AU21GXTBRFJ85YUV9LDK","[object Object]","[object Object]","NA","NA",1506260384629,"lgc0"
