"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
9498,"false","questionary3",7,"true","AUFSKLBEG30PUW1CVT7N","[object Object]","[object Object]","NA","NA",1519936423536,"lgc0"
9914,"false","questionary3",6,"true","AUH0N32TA6DGE4SUV1FO","[object Object]","[object Object]","NA","NA",1519936424207,"lgc0"
12359,"false","questionary3",18,"true","AUFX9P8WTBJDRUQVL762","[object Object]","[object Object]","NA","NA",1519936426769,"lgc0"
23693,"false","questionary3",9,"true","AUGHAN2WEXQT8695F3ZS","[object Object]","[object Object]","NA","NA",1519936437726,"lgc0"
