"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
21179,"false","dataResult",19,"F",7,"A","true","AUGHAN2WEXQT8695F3ZS","[object Object]","[object Object]","NA","NA",1519936286531,"lgc0"
23278,"false","dataResult",23,"F",3,"B","true","AUFX9P8WTBJDRUQVL762","[object Object]","[object Object]","NA","NA",1519936288701,"lgc0"
38225,"false","dataResult",65,"F",8,"B","true","AUH0N32TA6DGE4SUV1FO","[object Object]","[object Object]","NA","NA",1519936303724,"lgc0"
61457,"false","dataResult",44,"F",2,"A","true","AUFSKLBEG30PUW1CVT7N","[object Object]","[object Object]","NA","NA",1519936326858,"lgc0"
