"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
54402,"false","questionary2","1\,1\,1\,4\,3\,2\,3\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUH0N32TA6DGE4SUV1FO","[object Object]","[object Object]","NA","NA",1519936381710,"lgc0"
57922,"false","questionary2","2\,2\,3\,3\,3\,3\,2\,2\,3\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUFX9P8WTBJDRUQVL762","[object Object]","[object Object]","NA","NA",1519936385557,"lgc0"
71001,"false","questionary2","2\,2\,3\,3\,3\,1\,1\,1\,2\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUGHAN2WEXQT8695F3ZS","[object Object]","[object Object]","NA","NA",1519936398126,"lgc0"
86546,"false","questionary2","1\,1\,2\,1\,3\,1\,1\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUFSKLBEG30PUW1CVT7N","[object Object]","[object Object]","NA","NA",1519936413748,"lgc0"
