"time","timeup","module","arrayAnswers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
62861,"false","Module4","A\,A\,A\,A\,A\,A\,A\,A\,A\,A","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUH0N32TA6DGE4SUV1FO","[object Object]","[object Object]","NA","NA",1519936138015,"lgc0"
89410,"false","Module4","A\,A\,A\,A\,B\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUFSKLBEG30PUW1CVT7N","[object Object]","[object Object]","NA","NA",1519936164664,"lgc0"
113199,"false","Module4","A\,B\,B\,B\,B\,B\,A\,A\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUFX9P8WTBJDRUQVL762","[object Object]","[object Object]","NA","NA",1519936188299,"lgc0"
122912,"false","Module4","A\,A\,A\,A\,B\,B\,B\,B\,B\,B","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUGHAN2WEXQT8695F3ZS","[object Object]","[object Object]","NA","NA",1519936197854,"lgc0"
