"time","timeup","module","diceNumber","numberEntered","done","player","stage","stage","step","round","timestamp","session"
7673,"false","dice",3,3,"true","AUFX9P8WTBJDRUQVL762","[object Object]","[object Object]","NA","NA",1519936256891,"lgc0"
10333,"false","dice",6,6,"true","AUH0N32TA6DGE4SUV1FO","[object Object]","[object Object]","NA","NA",1519936259613,"lgc0"
11485,"false","dice",5,5,"true","AUGHAN2WEXQT8695F3ZS","[object Object]","[object Object]","NA","NA",1519936260292,"lgc0"
11875,"false","dice",4,4,"true","AUFSKLBEG30PUW1CVT7N","[object Object]","[object Object]","NA","NA",1519936260807,"lgc0"
