"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"6434","false","400","B","AU15B2A7CMUOLZ3EI4V6","resultModule1","true","AUF6TUXWL0SNKP15VZQY","[object Object]","[object Object]","NA","NA","1458941513616","lgc0"
"6674","false","600","A","AUF6TUXWL0SNKP15VZQY","resultModule1","true","AU15B2A7CMUOLZ3EI4V6","[object Object]","[object Object]","NA","NA","1458941513912","lgc0"
"8078","false","500","A","AUVFS52E9L1MHWNPUC38","resultModule1","true","AUFSKLBEG30PUW1CVT7N","[object Object]","[object Object]","NA","NA","1458941515303","lgc0"
"9329","false","500","B","AUFSKLBEG30PUW1CVT7N","resultModule1","true","AUVFS52E9L1MHWNPUC38","[object Object]","[object Object]","NA","NA","1458941516854","lgc0"
