"time","timeup","value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
"7883","false","500","B","AUUB86MPEWR4FXZT3OJH","resultModule1","true","AUQG89CMDYW5BVISFANP","[object Object]","[object Object]","NA","NA","1458860151577","lgc0"
"8546","false","500","A","AUQG89CMDYW5BVISFANP","resultModule1","true","AUUB86MPEWR4FXZT3OJH","[object Object]","[object Object]","NA","NA","1458860152113","lgc0"
"8305","false","700","A","AUSW1YLGHXQOTRK3N0EF","resultModule1","true","AU8XBJ7KGY2TN05WPV4E","[object Object]","[object Object]","NA","NA","1458860152443","lgc0"
"11784","false","300","B","AU8XBJ7KGY2TN05WPV4E","resultModule1","true","AUSW1YLGHXQOTRK3N0EF","[object Object]","[object Object]","NA","NA","1458860155325","lgc0"
