access, exit, bonus, terminated
AUUB86MPEWR4FXZT3OJH, Ek2VrULcKgHQDFlq, 4.40875, false
AUQG89CMDYW5BVISFANP, Eby5LUwV2KrTzlef, 4.49375, false
AU8XBJ7KGY2TN05WPV4E, EqmHx2b7VE5anOZo, 3.03375, false
AUSW1YLGHXQOTRK3N0EF, EvbJ5a9jCoPZzg48, 2.51375, false
