"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
12274,"false","dataResult",43,"F",9,"A","true","AU5YO6KGZAW1PM0UDVCB","[object Object]","[object Object]","NA","NA",1518175854924,"lgc0"
13529,"false","dataResult",22,"F",1,"A","true","AU6JOQDNV0IL2ZHUF5XT","[object Object]","[object Object]","NA","NA",1518175856367,"lgc0"
20462,"false","dataResult",48,"F",8,"B","true","AU5V28EZIO1TWQG6RLBC","[object Object]","[object Object]","NA","NA",1518175863079,"lgc0"
30311,"false","dataResult",22,"M",6,"B","true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA",1518175873130,"lgc0"
