"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
48724,"false","questionary2","1\,4\,4\,4\,1\,1\,3\,1\,3\,4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5YO6KGZAW1PM0UDVCB","[object Object]","[object Object]","NA","NA",1518175922203,"lgc0"
55948,"false","questionary2","3\,1\,2\,1\,2\,1\,1\,1\,1\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU6JOQDNV0IL2ZHUF5XT","[object Object]","[object Object]","NA","NA",1518175929881,"lgc0"
69708,"false","questionary2","2\,1\,3\,3\,2\,1\,2\,2\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU5V28EZIO1TWQG6RLBC","[object Object]","[object Object]","NA","NA",1518175943259,"lgc0"
70994,"false","questionary2","2\,2\,3\,1\,2\,1\,1\,2\,2\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AU63HO87C9LXTAEGQKUY","[object Object]","[object Object]","NA","NA",1518175944534,"lgc0"
