"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
16520,"false","dataResult",25,"F",3,"B","true","AUB8E7VGZFI1YJL6PXS0","[object Object]","[object Object]","NA","NA",1488033656511,"lgc0"
24798,"false","dataResult",22,"F",5,"B","true","AU51IRVUO6C24ZNPS38T","[object Object]","[object Object]","NA","NA",1488033664726,"lgc0"
36633,"false","dataResult",19,"M",10,"B","true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA","NA",1488033676524,"lgc0"
38339,"false","dataResult",21,"F",3,"B","true","AULTUQHAJ18IPORCE7BK","[object Object]","[object Object]","NA","NA",1488033678351,"lgc0"
