"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
14330,"false","questionary3",16,"true","AULTUQHAJ18IPORCE7BK","[object Object]","[object Object]","NA","NA",1488033786640,"lgc0"
17463,"false","questionary3",18,"true","AU51IRVUO6C24ZNPS38T","[object Object]","[object Object]","NA","NA",1488033789541,"lgc0"
21130,"false","questionary3",7,"true","AUB8E7VGZFI1YJL6PXS0","[object Object]","[object Object]","NA","NA",1488033793424,"lgc0"
21329,"false","questionary3",17,"true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA","NA",1488033795084,"lgc0"
