"time","timeup","declaredEarnings","audited","deduction","prelimGain","roundIncome","correct","group","round","module","done","player","stage","stage","step","round","timestamp","session"
11949,"false",2400,"false",240,2400,2270,16,"K",3,"resultModule2","true","AU891ZX5TVB2YC6E03MQ","[object Object]","[object Object]","NA",3,1488033818815,"lgc0"
14465,"false",1000,"false",100,1350,1360,9,"G",3,"resultModule2","true","AUB8E7VGZFI1YJL6PXS0","[object Object]","[object Object]","NA",3,1488033820790,"lgc0"
14567,"false",0,"false",0,3000,3110,20,"G",3,"resultModule2","true","AU51IRVUO6C24ZNPS38T","[object Object]","[object Object]","NA",3,1488033823764,"lgc0"
10235,"false",1000,"false",100,1350,1360,9,"K",3,"resultModule2","true","AULTUQHAJ18IPORCE7BK","[object Object]","[object Object]","NA",3,1488033828586,"lgc0"
