"time","timeup","module","age","gender","politics","trust","done","player","stage","stage","step","round","timestamp","session"
20171,"false","dataResult",51,"M",7,"B","true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA","NA",1512747756426,"lgc0"
20926,"false","dataResult",26,"F",5,"B","true","AUPR5FZ6D98S420Y3QA7","[object Object]","[object Object]","NA","NA",1512747756944,"lgc0"
21092,"false","dataResult",28,"M",4,"A","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1512747757092,"lgc0"
30523,"false","dataResult",54,"F",2,"B","true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA",1512747766747,"lgc0"
