"time","timeup","module","arrayAnsers","done","player","stage","stage","step","round","timestamp","session"
9222,"false","questionary3",6,"true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA","NA",1512747887790,"lgc0"
12587,"false","questionary3",7,"true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA",1512747891248,"lgc0"
12943,"false","questionary3",5,"true","AUPR5FZ6D98S420Y3QA7","[object Object]","[object Object]","NA","NA",1512747891354,"lgc0"
14271,"false","questionary3",18,"true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1512747892771,"lgc0"
