"time","timeup","value","input_value","role","other","module","done","player","stage","stage","step","round","timestamp","session"
14294,"false",650,350,"A","AUPVIL0Z91WFX2D65MQ8","Module1","true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA","NA",1512746883558,"lgc0"
14367,"false",350,500,"B","AUPH7DWXYS6LITM2FZU3","Module1","true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA",1512746883584,"lgc0"
21722,"false",100,0,"B","AUPWJO8QBMC2H6G097IF","Module1","true","AUPR5FZ6D98S420Y3QA7","[object Object]","[object Object]","NA","NA",1512746890779,"lgc0"
20805,"false",900,100,"A","AUPR5FZ6D98S420Y3QA7","Module1","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1512746890780,"lgc0"
