"time","timeup","module","arrayAnsers","0","1","2","3","4","5","6","7","8","9","done","player","stage","stage","step","round","timestamp","session"
49168,"false","questionary2","2\,1\,3\,3\,3\,2\,3\,1\,1\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPR5FZ6D98S420Y3QA7","[object Object]","[object Object]","NA","NA",1512747816176,"lgc0"
58883,"false","questionary2","1\,2\,3\,4\,3\,3\,2\,1\,1\,3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA","NA",1512747826255,"lgc0"
75061,"false","questionary2","2\,1\,3\,3\,3\,2\,1\,1\,3\,1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA","NA",1512747842224,"lgc0"
111033,"false","questionary2","1\,1\,2\,3\,1\,1\,1\,2\,1\,2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA","NA",1512747878106,"lgc0"
