"time","timeup","module","round","preEarnings","totalEarnings","correct","declareEarnings","statusDeclare","taxPaid","finalEarnings","taxRate","done","player","stage","stage","step","round","timestamp","session"
4112,"false","Module2",1,2100,1993,14,1900,"false",190,1910,0.1,"true","AUPR5FZ6D98S420Y3QA7","[object Object]","[object Object]","NA",1,1512747191076,"lgc0"
5498,"false","Module2",1,2850,2893,19,400,"false",40,2810,0.1,"true","AUPWJO8QBMC2H6G097IF","[object Object]","[object Object]","NA",1,1512747192558,"lgc0"
8990,"false","Module2",1,2700,2756,18,270,"false",27,2673,0.1,"true","AUPH7DWXYS6LITM2FZU3","[object Object]","[object Object]","NA",1,1512747196226,"lgc0"
12523,"false","Module2",1,750,758,5,750,"false",75,675,0.1,"true","AUPVIL0Z91WFX2D65MQ8","[object Object]","[object Object]","NA",1,1512747199679,"lgc0"
